,title,lyrics
201,The Token,"
The breeze was fresh, the ship was in stays,
Each breaker hush'd, the shore a haze,
When Jack, no more on duty call'd
His true love's tokens over haul'd;
The broken gold, the braided hair,
The tender motto, writ so fair,
Upon his 'bacco box he views,
Nancy the poet, love the muse,
Chorus:
If you loves I as I loves you,
No pair so happy as we two.

2. The storm, that like the shapeless wreck
Had strew'd with rigging all the deck,
That tars for sharks had giv'n a feast,
And left the ship a hulk had ceas'd:
When Jack, as with his messmates dear.
He shar'd the grog their hearts to cheer,
Took from his 'bacco box a quid,
And spell'd for comfort on the lid,
Chorus:

3. The battlethat with horror grim
Had madly ravag'd life and limb,
Had scupper drenched with human gore
And widow'd many a wifewas o'er:
When Jack to his companions dear
First paid the tribute of a tear;
Then, as his 'bacco-box he held,
Restor'd his comfort as he spelled
Chorus:

4. The voyage,that had been long and hard,
But that had yielded full reward,
And bought each sailor to his friend
Happy and richwas at an end:
When Jack, his toils and perils o'er,
Beheld his Nancy on the shore:
He then the 'bacco box display'd,
And cried, and seized the yielding maid,
Chorus:
"
202,Tommy's Gone to Hilo,"
O, Tommy's gone, what shall I do?
Hey-yay to Hilo!
O, Tommy's gone, and I'll go too.
Tommy's gone to Hilo!

2. O, I love Tom and he loves me,
Hey-yay to Hilo!
He thinks of me when out to sea.
Tommy's gone to Hilo!

3. O, away around to Callao,
Hey-yay to Hilo!
The Spanish girls he'll see, I know.
Tommy's gone to Hilo!

4. O, Tommy's gone forevermore,
Hey-yay to Hilo!
I'll never see my Tom no more.
Tommy's gone to Hilo!"
203,Tom Bowline,"
Here, a sheer hulk, lies poor Tom Bowline,
The darling of our crew;
No more he'll hear the tempest howling,
For death has broach'd him to.
His form was of the manliest beauty,
His heart was kind and soft;
Faithful below, he did his duty,
And now he's gone aloft.

2. Tom never from his word departed,
His virtues were so rare,
His friends were many, and true-hearted,
His Poll was kind and fair:
And then he'd sing so blithe and jolly,
Ah, many's the time and oft!
But mirth is turned to melancholy,
For Tom is gone aloft.

3. Yet shall poor Tom find pleasant weather,
When He, who all commands,
Shall give, to call life's crew together,
The word to pipe all hands.
Thus Death, who kings and tars dispatches,
In vain Tom's life has doff'd,
For, though his body's under hatches,
His soul has gone aloft.
"
204,Topman and the Afterguard,"
The topman and the afterguard were walking one day,
Said the topman to the afterguard, I mean for to pray,
For the rights of all sailors and the wrongs of all men,
And whatever I do pray for you must answer Amen.
Says the afterguard ""Amen.""

2. First I'll pray for the bosun with his little stick,
He calls out all hands then gives us a lick,
Strikes many a brave fellow then kicks him a-main,
May the Devil double triple damn him.
Says the afterguard ""Amen.""

3. Next I'll pray for the Purser who gives us to eat,
Spew-burgers rank butter and musty horsemeat,
With weevily biscuit while he gets the gain,
May the Devil double triple damn him.
Says the afterguard ""Amen.""

4. Then I'll pray for them navy officers who hold back our due,
We are owed three years wages and prize money too,
Well it's no pay for you Jack try next voyage again,
May the Devil double triple damn them.
Says the afterguard ""Amen.""

5. Well the last thing that I'll pray for is a drop of good beer,
For the Lord made the liquor our spirits for to cheer,
And where we had one pot I wish we had ten,
And never never want for grog my boys.
Said the afterguard ""Amen.""
"
205,The Unfortunate Miss Bailey,"
A captain bold from Halifax
Once left his captain quarters,
Seduced a maid who hanged herself
One morning in her garters.
His wicked conscience smitted him,
He lost his stomach daily,
He took to drinking turpentine
And thought upon Miss Bailey.
: Oh! Miss Bailey, unfortunate Miss Bailey! :

2. One night while sleeping on his ship,
The captain heard a banging,
He left his bed and went on deck,
And saw Miss Bailey hanging.
His timepiece stopped at Midnight
And his candle burned quite palely.
And from the mast a ghost stepped down,
Behold it was Miss Bailey.
: Oh! Miss Bailey, unfortunate Miss Bailey! :

3. Away, Miss Bailey, he implored,
You don't affright me, really,
Dear Captain Smith, the ghost replied,
You've used me ungenteely.
The coroner was hard on me,
Because I acted fraily,
The Parson would not bury me,
Though I'm a dead Miss Bailey.
: Oh! Miss Bailey, unfortunate Miss Bailey! :

4. You won't believe me when I say,
The captain got soft-hearted.
He gave the ghost a five-pound note,
With which she then departed.
'Twill bribe the sexton for my grave,
And so I leave thee gaily,
Oh bless you, wicked Captain Smith,
For rescuing Miss Bailey.
"
206,Warlike Seamen,"
Come all you warlike seamen that to the seas belong,
I'll tell you of a fight my boys on board the Nottingham,
It's of a Irish captain his name was Somerville,
With courage bold did he control he played his part full well.

2. It was on the Eighth of June my boys when at Spithead we lay,
On board there came an order our anchor for to weigh,
Bound for the coast of Ireland our orders did run so,
There to cruise and not refuse against our daring foe.

3. We had not sailed many lengths at sea before a ship we spied,
She being some lofty Frenchman come a-bearing down so wide,
She hailed us in French my boys and asked from where we came,
Our answer was from Liverpool and London is our name.

4. Oh pray are you some man of war oh pray what may you be,
Oh then replied our captain oh that you soon shall see,
Come strike your English colours or else you shall bring to,
Since you're so stout you shall give out or else we will sink you.

5. The first broadside we gave to them it made them for to wonder,
Their rigging and their mainmast came a-rattling down like thunder,
We drove them to their quarter they could no longer stay,
Our guns did roar we made so sure we showed them British play.

6. So now we've took that ship my boys God speed us fair wind,
That we might sail to Plymouth town if the heavens prove so kind,
We'll drink a health unto our captain and all such warlike souls,
To him we'll drink and never flinch out of our flowing bowl.
"
207,We're All Bound to Go,"
O, as I walked down the Landing Stage,
All on a Summer's morn,
Heave away, my Johnny, heave away!
It's there I spied an Irish girl
A-looking all forlorn.
And away, my Johnny boys,
We're all bound to go!

2. ""O, good morning, Mr. Tapscott,
Good morning, my girl,"" says he,
Heave away, my Johnny, heave away!
""Have you got a packet ship
To carry me across the sea?""
And away, my Johnny boys,
We're all bound to go!

3. ""O, yes, I have a clipper ship,
She's called the Henry Clay;""
Heave away, my Johnny, heave away!
""She sails today for Boston Bay,
She sails away at break of day.""
And away, my Johnny boys,
We're all bound to go!

4. ""O, will you take me to Boston Bay,
When she sails away at break of day?""
Heave away, my Johnny, heave away!
""I want to marry a Yankee boy,
And I'll cross the sea no more.""
And away, my Johnny boys,
We're all bound to go!
"
208,A Wet Sheet and A Flowing Sea,"
A wet sheet and a flowing sea,
A wind that follows fast,
And fills the white and rustling sail,
And bends the gallant mast,
And bends the gallant mast, my boys!
While like an eagle free,
Away the good ship flies,
And leaves Columbia on our lee.
Chorus:
Oh! Give me a wet sheet, a flowing sea,
And a wind that follows fast,
And fills the white and rustling sail
And bends the gallant mast.

2. Oh, for a soft and gentle wind,
I heard a fair one cry,
But give to me the roaring breeze,
And the white waves heaving high;
And white waves heaving high, my boys!
The good ship tight and free;
The world of waters is our home,
And merry men are we.
Chorus:

3. There's a tempest in yon horned moon,
And lightning in yon cloud,
And hard the music, mariners,
The wind is piping loud;
The wind is piping loud, my boys!
The lightning flashes free,
While the hollow oak our palace is,
Our heritage the sea.
Chorus:"
209,We Be Three Poor Mariners,"
We be three poor mariners,
Newly come from the seas,
We spend our lives in jeopardy,
While others live at ease.
: Shall we go dance the Round, around, around? :
And he that is a bully boy,
Come, pledge me on this ground, aground, aground!

2. We care not for those martial men
That do our states disdain;
But we care for those merchantmen
That do our states maintain.
: Shall we go dance the Round, around, around? :
And he that is a bully boy,
Come, pledge me on this ground, aground, aground!




(adsbygoogle = window.adsbygoogle || []).push({});





(adsbygoogle = window.adsbygoogle || []).push({});







	#mc_embed_signup{background:#fff; clear:left; font:14px Helvetica,Arial,sans-serif; width:100%;}
	/* Add your own MailChimp form style overrides in your site stylesheet or in this style block.
	   We recommend moving this block and the preceding CSS link to the HEAD of your HTML file. */



    
	Subscribe to The Traditional Music Library mailing list
	
    
    
    
    







	






  window._taboola = window._taboola || [];
  _taboola.push({article:'auto'});
  !function (e, f, u, i) {
    if (!document.getElementById(i)){
      e.async = 1;
      e.src = u;
      e.id = i;
      f.parentNode.insertBefore(e, f);
    }
  }(document.createElement('script'),
  document.getElementsByTagName('script')[0],
  '//cdn.taboola.com/libtrc/traditionalmusic/loader.js',
  'tb_loader_script');
  if(window.performance && typeof window.performance.mark == 'function')
    {window.performance.mark('tbl_ic');}




  window._taboola = window._taboola || [];
  _taboola.push({
    mode: 'thumbnails-a',
    container: 'taboola-below-article-thumbnails',
    placement: 'Below Article Thumbnails',
    target_type: 'mix'
  });

















 




  window._taboola = window._taboola || [];
  _taboola.push({flush: true});

"
210,The Whale,"
It was in the year of forty four,
In March the second day,
That our gallant ship her anchors weighed,
And for the sea they bore away,
Brave boys,
And for sea they bore away.

2. And when we came to far Greenland,
And to Greenland cold we came,
Where there's frost and snow
And the whalefishes blow,
Brave boys,
And the whalefishes blow.

3. Our bosun went to topmast high
With his spyglass in his hand.
""A whale! There's a whalefish,"" he cried,
""And she blows at every span,
Brave boys,
She blows at every span.""

4. Our captain stood on the quarterdeck,
And a brave little man was he.
""Overhaul, overhaul, on your davit tackles fall
And launch your boats for sea,
Brave boys,
And launch your boats for sea.""

5. We struck the whale, away he went,
And he lashed out with his tail,
And we lost the boat and five good men,
And we never got the whale,
Brave boys,
And we did not get that whale.

6. O, Greenland is an awful place,
Where the daylight's seldom seen,
Where there's frost and snow,
And the whalefishes blow,
Brave boys,
And the whalefishes blow.
"
