,title,lyrics
35,"
                  Captain John Mason |                     ","The wind is fair, the wind is fair
Make sail and hasten o
Can’t get out, I’ll be damned
Look to me, John Mason oDown the bay, sailed away
Take the helm John Mason o
Ship and crew depend on you
Take the helm John Mason oThe signal’s clear, the signal’s clear
More sail and hasten o
Moeraki bound, none too far
Safe with me, John Mason o[Chorus]Wind she blows, wind she blows
Reef sail and hasten o
This sou’wester’s getting strong
Too strong John Mason o[Chorus]A rising sea, a rising sea
Down sails and hasten o
Roaring forties, mighty mean
Too mean, John Mason o[Chorus]A hurricane, a hurricane
Storm sails and hasten o
If you believe, pray for me
Pray for me John Mason o[Chorus]Tie me down, tie me down
Lash me here and hasten o
At the wheel, alive or drowned
Trust in me John Mason o[Chorus]Get below, down below
Close that hatch and hasten o
Man against the raging sea
I’m the man, John Mason o"
36,"
                  The Jane |                     ","The life of a ship is threaded right through
The lives of her owners, masters and crew
And ‘The Jane’ would sing if she had a voice
That a ship is as good as the skippers last choiceThey found her washed high on the shoreline that day
On Ruapeke Island, the wreck of The Jane
In Caroline Harbour, her timbers and spars
Talk to the rocks, the sand and the starsA cutter won’t tack when the wind is too slack
A lee shore, foul ground, the anchor drags back
The rock pierced her hull and under she slipped
They took to the boat and abandoned the ship[Chorus]Sixteen years before shipwright McPhee
Settled at Catlins where he laid her keel
A fast, sweet cutter just fifty foot longIn hardwood timbers her built her right strong
Rimu and matai loaded her down
Bound for Dundedin to help build the town
Supplies to Shag Point returning with coal
The Jane and her crew worked the Otago coast [Chorus]Just off the Nuggets ‘The Dagmar’ capsized
The crew clutched her riggin’ and prayed for their lives
Captain Turnbridge, noble and brave
Rowed them back to the decks of the JaneNow a cutter sails with a shorthanded crew
But a man must be nimble and know when to move
A jibe in steep seas and John Kidd was drowned
Swept overboard as the boom whipped around[Chorus]Cook Strait, Wellington, Wanganui
Foveaux, Auckland Islands, the deep Southern seas
Weathering breakers and hurricane gales
Stranded, repaired and floated againGalley washed out to sea bulwarks torn
She sailed and survived in storm after storm
But a cutter won’t tack if the wind is too slack
One bad choice and she never came back"
37,"
                  The Anna |                     ","It was 1875 when the Anna came alive
at the Catlins River yard of Will McPhee
From native timbers she was made, of the very finest grade
They built her tough to survive the Southern SeaGaff and topsail on her main and her mizzen the same
And a pair of pulling on her fore
Cut the water like a hake, left her rivals in her wake
Showed her style in grin her captain wore She was stout and tall and handsome from her bow to her transom
She’d a lively but sea kindly manner
Carried forty tons with ease though those wild Southern seas
A legend of the south was the AnnaIt was Captain George Stout who first took her out
With a cargo of timber northward bound
In the sou’west wind she flew, up the coast to Timaru
Then a load of grain for old Dunedin townMany voyages she made, port to port she plied her trade
Proving fast and safe with ballast in her hold
She made every voyage pay until strangely one day
Her owner decreed that she be sold[Chorus]It was Captain Stephen Tall who answered Anna’s call
A man of high adventure and pluck
He had weathered many gales and was full of salty tales
How he’d cheated death with courage, skill and luckThen in stormy Foveuax, Captain Tall met his fate
On a black and angry night they ran aground
Only hull and deck were saved from a cold watery grave
But her captain and crew were never found[Chorus]Captains Anglem, Burke and Drew and the Anna built anew
All turned their hands to fishin’ and to sealin’
But it was Captain Wood who ran from Mr Greig the government man
Who knew but couldn’t prove that they were stealingSo he chased them all the way down to Perseverance Bay
Just to find that the crew had long since landed
Though he searched till he was blind not a sealskin could he find
Cursed the Anna as he sailed off empty handed[Chorus]Then came Captain ‘Young Bill’ Hanning master seamen of high standing
He and Anna became a champion team
Ten exciting years they shared carrying anything anywhere
On the southern coast the Anna reigned supremeThen one day a monster swell became the dreaded wave from hell
Right down the deck that lump of ocean flew
Captain Hanning and John Joss – swept overboard and lost
‘Twas the saddest day the Anna ever knew[Chorus]Though her soul mate Bill was gone still the Anna battled on
Doing every kind of work a good ship could find
Then after forty years of sailing her timbers were ailin’
She was beached and broken up for firewoodNow on a cold and stormy night if there’s an eerie blue light
Flickering in the fire so surreal
It’s Anna’s spirit reaching free on that great heavenly sea
With Angel Captain Hanning at the wheel[Chorus]"
38,"
                  Nora |                     ","In 1860, Waikawa way
A schooner was launched, a fine spring day
“Oamaru Lass” the name on her bow
She looked oh so sweet and sailed oh so proudSailed from Waikawa to Oamaru bay
Blown on the beach, there she did lay
Floated once more, a change of name
The “Oamaru Lass”, “Nora” becameCome listen to me, I’ll sing you a song
About the ship “Nora” will not take long
Was a fine schooner, sweet was her name
Sailing the coast down Caitlins wayNora she sailed at dawn of the day
Way down the harbour and into the bay
Found a fine river, up it she bade
Up the Owaka for the saw milling trade[Chorus]Captain Charles Hayward, well tested man,
He’s sailed many ships in far foreign lands
He sailed by the sun, he sailed by the stars
He travelled near and travelled far[Chorus]A cargo of wool, a cargo of grain
Timber on deck, weighed anchor again
Got to Dunedin in very good time
Sailed again for the West Coast mines[Chorus]Carried a cargo with many a brew
Gold mining men, a most thirsty crew
Whiskey and brandy, barrels galore
Enough for the men on that lonely shore[Chorus]Many’s the journey that Nora she made
Many a cargo, the southern trade
Her days they were numbered – the end of the line
Lost without trace, the year 69[Chorus]"
39,"
                  The Titanic (Great Ship Went Down) |                     ",
40,"
                  Deep Blue Sea |                     ","Deep Blue Sea, Baby, Deep Blue Sea (3x)
It was Willy what got drowned in the Deep Blue SeaDig his grave with a silver spade (3x)
It was Willy what got drowned in the Deep Blue SeaLower him down with a golden chain (3x)
It was Willy what got drowned in the Deep Blue SeaWrap him up with a silken shroud (3x)
It was Willy what got drowned in the Deep Blue SeaGolden sun bring it back to me (3x)
It was Willy what got drowned in the Deep Blue SeaDeep Blue Sea, Baby, Deep Blue Sea (3x)
It was Willy what got drowned in the Deep Blue Sea
It was Willy what got drowned in the …Deep …Blue …Sea"
41,"
                  Barrett’s Shanty |                     ","In the days of sail before I was born
My father sailed around Cape Horn
With me uncle through the raging storm
With a whaler called Dick BarrettAnd the harpoon struck home
And the line it ran out
And the whale gave a flurry with its tail
And we lost poor Dicky Barrett to a hundred barrel whale
And no more he’ll go roving on the sea bonny lads
No more he’ll go roving on the seaI remember well that fateful day
When the people lined up on the quay
And Dicky Barrett was heard to say
“There she blows, lay to your oars lads”[Chorus]In a box made out of rimu wood
New Plymouth round in mourning stood
Asking why to die, he should
That brave whaler, Dicky Barrett[Chorus] "
42,"
                  James Craig |                     ",
43,"
                  Captain Tall |                     ","Captain Tall, best man I met
Lively lads look livelyGive you a trip you’ll never forget
Lively lads look lively He’s the man for the Southern coast
Pray to God and the Holy GhostLively lads look lively
That’s the cry from Captain Tall
Lively lads look lively
That’s the cry to drive us allLost more ships than I can tell
Made amends as you know wellRan ashore to save the crew
Found an unknown rock or two[Chorus]Rescued one, a forlorn hope
Patched her up with tar and ropeRiver steamers, devils work
Landed him in Dunedin court[Chorus]Back at sea he’s timber trading
Every voyage fully ladenDouble lash the cargo
We’re off to North Otago[Chorus]Black Nor-easter we all hate
But Captain Tall’s not one to waitRain and snow and driving hail
You might live to tell the tale[Chorus]"
44,"
                  Turkish Revelry |                     ",
45,"
                  The Sailors Way (Strange Version…) |                     ","We’ve courted gay Peruvian gals and French gals and ChineseAnd Spanish gals and Dutch gals too and dainty JapaneseThere’s a bar Australia in Honolulu where Hawaiian maidens playJust a different girl in every port that’s the sailors way. Singin’ goodbye ol’ Lucy/Cushla/Suzy/Rosie, I’m off to sea once moreOld sailor Jack will always come back to the girls we do adoreHe’ll cross the line in the gulf stream, go around by table bayHe’ll round Cape Horn and come home again ‘cos that is the sailors way Come calm or storm or winter shine, the shellback doesn’t mindOn the ocean swell he works like hell for the girls he’s left behingHe beats it North and he runs for South and doesn’t get much payHe’s always on the losing game but that is the sailors way [Chorus] How brightly shines the North Star, what hangs on our starboard bowWe’re homeward bound to Liverpool town and our heart is in it nowWe’ve crossed the line in the gulf stream, got around by table bayWe’ve rounded the Horn come home again and that’s the sailors way [Chorus] They’ll pay us off in Liverpool and we’ll all go on a spreeWe’ll dance and sing and have some fun and forget the bloody seaNow Johnny will go to his sweet Marie, and Paddy with Cushla playBut I’ll get drunk and turn in to me bunk, ‘cos that is the sailors way [Chorus] 
"
